"symbol","class","timeframe","strategy","status","approval_pf","approval_trades","approval_winrate","approval_maxdd"
"UK100","INDICES","M30","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","M30","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","M30","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","M30","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","H1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","H1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","H1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","H1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","H1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","H1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","H4","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","H4","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","H4","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","H4","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","H4","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","H4","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","D1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","D1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","D1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","D1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","D1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"UK100","INDICES","D1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M5","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M5","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M5","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M5","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M5","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M5","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M15","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M15","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M15","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M15","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M15","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M15","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M30","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M30","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M30","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M30","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M30","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","M30","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","H1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","H1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","H1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","H1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","H1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","H1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","H4","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","H4","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","H4","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","H4","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","H4","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","H4","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","D1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","D1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","D1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","D1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","D1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"FRA40","INDICES","D1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M5","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M5","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M5","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M5","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M5","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M5","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M15","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M15","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M15","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M15","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M15","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M15","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M30","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M30","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M30","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M30","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M30","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","M30","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","H1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","H1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","H1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","H1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","H1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","H1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","H4","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","H4","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","H4","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","H4","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","H4","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","H4","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","D1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","D1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","D1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","D1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","D1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"JPN225","INDICES","D1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M5","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M5","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M5","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M5","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M5","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M5","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M15","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M15","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M15","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M15","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M15","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M15","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M30","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M30","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M30","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M30","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M30","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","M30","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","H1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","H1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","H1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","H1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","H1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","H1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","H4","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","H4","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","H4","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","H4","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","H4","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","H4","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","D1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","D1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","D1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","D1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","D1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"BTCUSD","FOREX","D1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M5","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M5","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M5","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M5","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M5","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M5","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M15","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M15","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M15","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M15","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M15","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M15","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M30","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M30","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M30","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M30","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M30","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","M30","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","H1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","H1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","H1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","H1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","H1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","H1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","H4","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","H4","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","H4","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","H4","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","H4","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","H4","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","D1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","D1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","D1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","D1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","D1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"ETHUSD","FOREX","D1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M5","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M5","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M5","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M5","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M5","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M5","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M15","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M15","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M15","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M15","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M15","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M15","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M30","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M30","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M30","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M30","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M30","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","M30","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","H1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","H1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","H1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","H1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","H1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","H1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","H4","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","H4","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","H4","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","H4","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","H4","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","H4","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","D1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","D1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","D1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","D1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","D1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"LTCUSD","FOREX","D1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M5","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M5","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M5","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M5","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M5","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M5","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M15","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M15","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M15","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M15","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M15","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M15","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M30","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M30","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M30","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M30","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M30","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","M30","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","H1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","H1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","H1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","H1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","H1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","H1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","H4","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","H4","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","H4","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","H4","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","H4","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","H4","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","D1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","D1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","D1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","D1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","D1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"XRPUSD","FOREX","D1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M5","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M5","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M5","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M5","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M5","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M5","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M15","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M15","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M15","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M15","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M15","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M15","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M30","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M30","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M30","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M30","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M30","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","M30","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","H1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","H1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","H1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","H1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","H1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","H1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","H4","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","H4","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","H4","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","H4","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","H4","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","H4","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","D1","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","D1","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","D1","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","D1","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","D1","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"AAPL","STOCKS","D1","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"MSFT","STOCKS","M5","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"MSFT","STOCKS","M5","EMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
"MSFT","STOCKS","M5","RSI_MEAN_REVERSION","PENDING_BACKTEST","1,8","100","45","15"
"MSFT","STOCKS","M5","ADX_TREND","PENDING_BACKTEST","1,8","100","45","15"
"MSFT","STOCKS","M5","ATR_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"MSFT","STOCKS","M5","DONCHIAN_BREAKOUT","PENDING_BACKTEST","1,8","100","45","15"
"MSFT","STOCKS","M15","SMA_CROSS","PENDING_BACKTEST","1,8","100","45","15"
