trade_id,edge_id,symbol,timeframe,strategy,params,entry_time,entry_action,entry_price,entry_reason,stop_reference,stop_reason,target_atr,target_rr,target_reason,exit_time,exit_price,exit_reason,pnl,result,payoff_context,mode,real_orders
"GER40_H4_SMA_CROSS_13,55_534_575","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2024-09-05 00:00:00,SELL,18574.6,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",18993.6,stop técnico baseado em swing high anterior + volatilidade ATR14=81.964286,18410.671429,17736.6,target calculado por confluência: 2x ATR (18410.671429) + RR 2:1 baseado no swing/stop (17736.6),2024-09-13 20:00:00,18678.5,saída por sinal oposto: novo cruzamento BUY em 2024-09-13 16:00:00,-103.9,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_575_660","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2024-09-13 20:00:00,BUY,18678.5,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",18186.5,stop técnico baseado em swing low anterior + volatilidade ATR14=103.042857,18884.585714,19662.5,target calculado por confluência: 2x ATR (18884.585714) + RR 2:1 baseado no swing/stop (19662.5),2024-10-04 00:00:00,18973.3,saída por sinal oposto: novo cruzamento SELL em 2024-10-03 20:00:00,294.8,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_660_691","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2024-10-04 00:00:00,SELL,18973.3,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",19448.7,stop técnico baseado em swing high anterior + volatilidade ATR14=108.25,18756.8,18022.5,target calculado por confluência: 2x ATR (18756.8) + RR 2:1 baseado no swing/stop (18022.5),2024-10-11 04:00:00,19247.2,saída por sinal oposto: novo cruzamento BUY em 2024-10-11 00:00:00,-273.9,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_691_740","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2024-10-11 04:00:00,BUY,19247.2,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",19018.9,stop técnico baseado em swing low anterior + volatilidade ATR14=36.864286,19320.928571,19703.8,target calculado por confluência: 2x ATR (19320.928571) + RR 2:1 baseado no swing/stop (19703.8),2024-10-23 20:00:00,19390.2,saída por sinal oposto: novo cruzamento SELL em 2024-10-23 16:00:00,143.0,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_740_764","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2024-10-23 20:00:00,SELL,19390.2,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",19673.5,stop técnico baseado em swing high anterior + volatilidade ATR14=32.014286,19326.171429,18823.6,target calculado por confluência: 2x ATR (19326.171429) + RR 2:1 baseado no swing/stop (18823.6),2024-10-29 20:00:00,19514.9,saída por sinal oposto: novo cruzamento BUY em 2024-10-29 16:00:00,-124.7,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_764_767","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2024-10-29 20:00:00,BUY,19514.9,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",19357.6,stop técnico baseado em swing low anterior + volatilidade ATR14=8.95,19532.8,19829.5,target calculado por confluência: 2x ATR (19532.8) + RR 2:1 baseado no swing/stop (19829.5),2024-10-30 08:00:00,19485.2,saída por sinal oposto: novo cruzamento SELL em 2024-10-30 04:00:00,-29.7,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_767_816","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2024-10-30 08:00:00,SELL,19485.2,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",19528.1,stop técnico baseado em swing high anterior + volatilidade ATR14=6.778571,19471.642857,19399.4,target calculado por confluência: 2x ATR (19471.642857) + RR 2:1 baseado no swing/stop (19399.4),2024-11-11 12:00:00,19287.4,saída por sinal oposto: novo cruzamento BUY em 2024-11-11 08:00:00,197.8,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_816_832","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2024-11-11 12:00:00,BUY,19287.4,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",19105.5,stop técnico baseado em swing low anterior + volatilidade ATR14=51.021429,19389.442857,19651.2,target calculado por confluência: 2x ATR (19389.442857) + RR 2:1 baseado no swing/stop (19651.2),2024-11-14 04:00:00,18999.3,saída por sinal oposto: novo cruzamento SELL em 2024-11-14 00:00:00,-288.1,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_832_850","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2024-11-14 04:00:00,SELL,18999.3,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",19449.7,stop técnico baseado em swing high anterior + volatilidade ATR14=40.971429,18917.357143,18098.5,target calculado por confluência: 2x ATR (18917.357143) + RR 2:1 baseado no swing/stop (18098.5),2024-11-19 04:00:00,19174.7,saída por sinal oposto: novo cruzamento BUY em 2024-11-19 00:00:00,-175.4,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_850_856","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2024-11-19 04:00:00,BUY,19174.7,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",18999.3,stop técnico baseado em swing low anterior + volatilidade ATR14=23.857143,19222.414286,19525.5,target calculado por confluência: 2x ATR (19222.414286) + RR 2:1 baseado no swing/stop (19525.5),2024-11-20 04:00:00,19098.0,saída por sinal oposto: novo cruzamento SELL em 2024-11-20 00:00:00,-76.7,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_856_874","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2024-11-20 04:00:00,SELL,19098.0,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",19243.6,stop técnico baseado em swing high anterior + volatilidade ATR14=14.064286,19069.871429,18806.8,target calculado por confluência: 2x ATR (19069.871429) + RR 2:1 baseado no swing/stop (18806.8),2024-11-25 04:00:00,19448.8,saída por sinal oposto: novo cruzamento BUY em 2024-11-25 00:00:00,-350.8,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_874_972","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2024-11-25 04:00:00,BUY,19448.8,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",19032.4,stop técnico baseado em swing low anterior + volatilidade ATR14=38.157143,19525.114286,20281.6,target calculado por confluência: 2x ATR (19525.114286) + RR 2:1 baseado no swing/stop (20281.6),2024-12-18 12:00:00,20301.7,saída por sinal oposto: novo cruzamento SELL em 2024-12-18 00:00:00,852.9,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_972_1025","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2024-12-18 12:00:00,SELL,20301.7,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",20512.4,stop técnico baseado em swing high anterior + volatilidade ATR14=22.385714,20256.928571,19880.3,target calculado por confluência: 2x ATR (20256.928571) + RR 2:1 baseado no swing/stop (19880.3),2025-01-07 08:00:00,20128.0,saída por sinal oposto: novo cruzamento BUY em 2025-01-07 04:00:00,173.7,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1025_1147","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-01-07 08:00:00,BUY,20128.0,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",19803.8,stop técnico baseado em swing low anterior + volatilidade ATR14=31.007143,20190.014286,20776.4,target calculado por confluência: 2x ATR (20190.014286) + RR 2:1 baseado no swing/stop (20776.4),2025-02-04 16:00:00,21466.1,saída por sinal oposto: novo cruzamento SELL em 2025-02-04 12:00:00,1338.1,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1147_1156","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-02-04 16:00:00,SELL,21466.1,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",21802.7,stop técnico baseado em swing high anterior + volatilidade ATR14=171.235714,21123.628571,20792.9,target calculado por confluência: 2x ATR (21123.628571) + RR 2:1 baseado no swing/stop (20792.9),2025-02-06 04:00:00,21650.1,saída por sinal oposto: novo cruzamento BUY em 2025-02-06 00:00:00,-184.0,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1156_1225","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-02-06 04:00:00,BUY,21650.1,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",21098.6,stop técnico baseado em swing low anterior + volatilidade ATR14=98.264286,21846.628571,22753.1,target calculado por confluência: 2x ATR (21846.628571) + RR 2:1 baseado no swing/stop (22753.1),2025-02-21 16:00:00,22350.4,saída por sinal oposto: novo cruzamento SELL em 2025-02-21 12:00:00,700.3,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1225_1246","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-02-21 16:00:00,SELL,22350.4,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",22937.8,stop técnico baseado em swing high anterior + volatilidade ATR14=119.778571,22110.842857,21175.6,target calculado por confluência: 2x ATR (22110.842857) + RR 2:1 baseado no swing/stop (21175.6),2025-02-27 04:00:00,22621.8,saída por sinal oposto: novo cruzamento BUY em 2025-02-27 00:00:00,-271.4,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1246_1255","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-02-27 04:00:00,BUY,22621.8,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",22114.8,stop técnico baseado em swing low anterior + volatilidade ATR14=133.342857,22888.485714,23635.8,target calculado por confluência: 2x ATR (22888.485714) + RR 2:1 baseado no swing/stop (23635.8),2025-02-28 16:00:00,22437.2,saída por sinal oposto: novo cruzamento SELL em 2025-02-28 12:00:00,-184.6,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1255_1261","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-02-28 16:00:00,SELL,22437.2,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",22832.1,stop técnico baseado em swing high anterior + volatilidade ATR14=156.557143,22124.085714,21647.4,target calculado por confluência: 2x ATR (22124.085714) + RR 2:1 baseado no swing/stop (21647.4),2025-03-03 16:00:00,23173.0,saída por sinal oposto: novo cruzamento BUY em 2025-03-03 12:00:00,-735.8,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1261_1297","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-03-03 16:00:00,BUY,23173.0,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",22210.9,stop técnico baseado em swing low anterior + volatilidade ATR14=206.785714,23586.571429,25097.2,target calculado por confluência: 2x ATR (23586.571429) + RR 2:1 baseado no swing/stop (25097.2),2025-03-11 16:00:00,22541.4,saída por sinal oposto: novo cruzamento SELL em 2025-03-11 12:00:00,-631.6,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1297_1322","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-03-11 16:00:00,SELL,22541.4,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",23474.8,stop técnico baseado em swing high anterior + volatilidade ATR14=232.257143,22076.885714,20674.6,target calculado por confluência: 2x ATR (22076.885714) + RR 2:1 baseado no swing/stop (20674.6),2025-03-17 20:00:00,23209.0,saída por sinal oposto: novo cruzamento BUY em 2025-03-17 16:00:00,-667.6,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1322_1350","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-03-17 20:00:00,BUY,23209.0,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",22409.7,stop técnico baseado em swing low anterior + volatilidade ATR14=165.371429,23539.742857,24807.6,target calculado por confluência: 2x ATR (23539.742857) + RR 2:1 baseado no swing/stop (24807.6),2025-03-24 12:00:00,22921.9,saída por sinal oposto: novo cruzamento SELL em 2025-03-24 08:00:00,-287.1,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1350_1446","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-03-24 12:00:00,SELL,22921.9,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",23429.9,stop técnico baseado em swing high anterior + volatilidade ATR14=149.121429,22623.657143,21905.9,target calculado por confluência: 2x ATR (22623.657143) + RR 2:1 baseado no swing/stop (21905.9),2025-04-15 12:00:00,21268.7,saída por sinal oposto: novo cruzamento BUY em 2025-04-15 08:00:00,1653.2,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1446_1632","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-04-15 12:00:00,BUY,21268.7,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",20101.7,stop técnico baseado em swing low anterior + volatilidade ATR14=266.935714,21802.571429,23602.7,target calculado por confluência: 2x ATR (21802.571429) + RR 2:1 baseado no swing/stop (23602.7),2025-06-02 12:00:00,23912.8,saída por sinal oposto: novo cruzamento SELL em 2025-06-02 08:00:00,2644.1,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1632_1644","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-06-02 12:00:00,SELL,23912.8,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",24391.0,stop técnico baseado em swing high anterior + volatilidade ATR14=157.135714,23598.528571,22956.4,target calculado por confluência: 2x ATR (23598.528571) + RR 2:1 baseado no swing/stop (22956.4),2025-06-04 12:00:00,24293.6,saída por sinal oposto: novo cruzamento BUY em 2025-06-04 08:00:00,-380.8,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1644_1672","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-06-04 12:00:00,BUY,24293.6,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",23727.4,stop técnico baseado em swing low anterior + volatilidade ATR14=122.314286,24538.228571,25426.0,target calculado por confluência: 2x ATR (24538.228571) + RR 2:1 baseado no swing/stop (25426.0),2025-06-11 04:00:00,23963.0,saída por sinal oposto: novo cruzamento SELL em 2025-06-11 00:00:00,-330.6,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1672_1731","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-06-11 04:00:00,SELL,23963.0,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",24415.6,stop técnico baseado em swing high anterior + volatilidade ATR14=105.55,23751.9,23057.8,target calculado por confluência: 2x ATR (23751.9) + RR 2:1 baseado no swing/stop (23057.8),2025-06-25 00:00:00,23691.4,saída por sinal oposto: novo cruzamento BUY em 2025-06-24 20:00:00,271.6,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1731_1820","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-06-25 00:00:00,BUY,23691.4,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",23022.1,stop técnico baseado em swing low anterior + volatilidade ATR14=152.007143,23995.414286,25030.0,target calculado por confluência: 2x ATR (23995.414286) + RR 2:1 baseado no swing/stop (25030.0),2025-07-16 04:00:00,24025.9,saída por sinal oposto: novo cruzamento SELL em 2025-07-16 00:00:00,334.5,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1820_1880","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-07-16 04:00:00,SELL,24025.9,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",24575.1,stop técnico baseado em swing high anterior + volatilidade ATR14=102.0,23821.9,22927.5,target calculado por confluência: 2x ATR (23821.9) + RR 2:1 baseado no swing/stop (22927.5),2025-09-22 08:00:00,23658.6,saída por sinal oposto: novo cruzamento BUY em 2025-09-22 04:00:00,367.3,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1880_1884","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-09-22 08:00:00,BUY,23658.6,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",23278.9,stop técnico baseado em swing low anterior + volatilidade ATR14=92.614286,23843.828571,24418.0,target calculado por confluência: 2x ATR (23843.828571) + RR 2:1 baseado no swing/stop (24418.0),2025-09-23 00:00:00,23575.1,saída por sinal oposto: novo cruzamento SELL em 2025-09-22 20:00:00,-83.5,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1884_1897","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-09-23 00:00:00,SELL,23575.1,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",23788.1,stop técnico baseado em swing high anterior + volatilidade ATR14=87.75,23399.6,23149.1,target calculado por confluência: 2x ATR (23399.6) + RR 2:1 baseado no swing/stop (23149.1),2025-09-25 04:00:00,23693.8,saída por sinal oposto: novo cruzamento BUY em 2025-09-25 00:00:00,-118.7,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1897_1900","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-09-25 04:00:00,BUY,23693.8,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",23419.3,stop técnico baseado em swing low anterior + volatilidade ATR14=81.585714,23856.971429,24242.8,target calculado por confluência: 2x ATR (23856.971429) + RR 2:1 baseado no swing/stop (24242.8),2025-09-25 16:00:00,23426.5,saída por sinal oposto: novo cruzamento SELL em 2025-09-25 12:00:00,-267.3,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1900_1905","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-09-25 16:00:00,SELL,23426.5,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",23738.3,stop técnico baseado em swing high anterior + volatilidade ATR14=107.364286,23211.771429,22802.9,target calculado por confluência: 2x ATR (23211.771429) + RR 2:1 baseado no swing/stop (22802.9),2025-09-26 12:00:00,23596.8,saída por sinal oposto: novo cruzamento BUY em 2025-09-26 08:00:00,-170.3,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1905_1976","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-09-26 12:00:00,BUY,23596.8,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",23372.7,stop técnico baseado em swing low anterior + volatilidade ATR14=104.692857,23806.185714,24045.0,target calculado por confluência: 2x ATR (23806.185714) + RR 2:1 baseado no swing/stop (24045.0),2025-10-14 08:00:00,24316.3,saída por sinal oposto: novo cruzamento SELL em 2025-10-14 04:00:00,719.5,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_1976_2013","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-10-14 08:00:00,SELL,24316.3,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",24773.5,stop técnico baseado em swing high anterior + volatilidade ATR14=129.007143,24058.285714,23401.9,target calculado por confluência: 2x ATR (24058.285714) + RR 2:1 baseado no swing/stop (23401.9),2025-10-22 12:00:00,24258.5,saída por sinal oposto: novo cruzamento BUY em 2025-10-22 08:00:00,57.8,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_2013_2022","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-10-22 12:00:00,BUY,24258.5,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",23675.3,stop técnico baseado em swing low anterior + volatilidade ATR14=93.828571,24446.157143,25424.9,target calculado por confluência: 2x ATR (24446.157143) + RR 2:1 baseado no swing/stop (25424.9),2025-10-24 00:00:00,24218.1,saída por sinal oposto: novo cruzamento SELL em 2025-10-23 20:00:00,-40.4,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_2022_2029","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-10-24 00:00:00,SELL,24218.1,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",24386.2,stop técnico baseado em swing high anterior + volatilidade ATR14=125.321429,23967.457143,23881.9,target calculado por confluência: 2x ATR (23967.457143) + RR 2:1 baseado no swing/stop (23881.9),2025-10-27 04:00:00,24350.7,saída por sinal oposto: novo cruzamento BUY em 2025-10-27 00:00:00,-132.6,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_2029_2050","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-10-27 04:00:00,BUY,24350.7,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",23941.2,stop técnico baseado em swing low anterior + volatilidade ATR14=101.207143,24553.114286,25169.7,target calculado por confluência: 2x ATR (24553.114286) + RR 2:1 baseado no swing/stop (25169.7),2025-10-30 16:00:00,24137.3,saída por sinal oposto: novo cruzamento SELL em 2025-10-30 12:00:00,-213.4,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_2050_2100","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-10-30 16:00:00,SELL,24137.3,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",24384.7,stop técnico baseado em swing high anterior + volatilidade ATR14=122.807143,23891.685714,23642.5,target calculado por confluência: 2x ATR (23891.685714) + RR 2:1 baseado no swing/stop (23642.5),2025-11-12 00:00:00,24185.6,saída por sinal oposto: novo cruzamento BUY em 2025-11-11 20:00:00,-48.3,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_2100_2121","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-11-12 00:00:00,BUY,24185.6,"SMA_CROSS 13,55 confirmou cruzamento BUY; fast passou acima da slow; candle fechado usado; entrada no open seguinte",23451.1,stop técnico baseado em swing low anterior + volatilidade ATR14=102.342857,24390.285714,25654.6,target calculado por confluência: 2x ATR (24390.285714) + RR 2:1 baseado no swing/stop (25654.6),2025-11-17 12:00:00,23818.8,saída por sinal oposto: novo cruzamento SELL em 2025-11-17 08:00:00,-366.8,LOSS,trade negativo reduz payoff; exige análise de filtro,PAPER_ONLY,FORBIDDEN
"GER40_H4_SMA_CROSS_13,55_2121_2165","GER40_H4_SMA_CROSS_13,55",GER40,H4,SMA_CROSS,"13,55",2025-11-17 12:00:00,SELL,23818.8,"SMA_CROSS 13,55 confirmou cruzamento SELL; fast passou abaixo da slow; candle fechado usado; entrada no open seguinte",24503.5,stop técnico baseado em swing high anterior + volatilidade ATR14=149.142857,23520.514286,22449.4,target calculado por confluência: 2x ATR (23520.514286) + RR 2:1 baseado no swing/stop (22449.4),2025-11-26 20:00:00,23752.7,saída por sinal oposto: novo cruzamento BUY em 2025-11-26 16:00:00,66.1,WIN,trade positivo contribui para payoff,PAPER_ONLY,FORBIDDEN
