"file","keyword"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P76B_MT5_DEMO_ENVIRONMENT_CERTIFICATION\p76b_certify_environment.py","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P76B_MT5_DEMO_ENVIRONMENT_CERTIFICATION\p76b_report.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P76B_MT5_DEMO_ENVIRONMENT_CERTIFICATION\p76b_report.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P76B_MT5_DEMO_ENVIRONMENT_CERTIFICATION\p76b_report.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P76_MT5_DEMO_EXECUTION_ARMING_PROCEDURE\p76_start.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P76_MT5_DEMO_EXECUTION_ARMING_PROCEDURE\p76_start.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P76_MT5_DEMO_EXECUTION_ARMING_PROCEDURE\p76_start.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P77B_DEMO_ORDER_CHECK_FILLING_MODE_FIX\p77b_filling_check.py","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P77B_DEMO_ORDER_CHECK_FILLING_MODE_FIX\p77b_filling_check.py","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P77B_DEMO_ORDER_CHECK_FILLING_MODE_FIX\p77b_filling_check.py","approved"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P77B_DEMO_ORDER_CHECK_FILLING_MODE_FIX\p77b_filling_check.py","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P77B_DEMO_ORDER_CHECK_FILLING_MODE_FIX\p77b_report.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P77B_DEMO_ORDER_CHECK_FILLING_MODE_FIX\p77b_report.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P77B_DEMO_ORDER_CHECK_FILLING_MODE_FIX\p77b_report.json","approved"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P77B_DEMO_ORDER_CHECK_FILLING_MODE_FIX\p77b_report.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P77_DEMO_ORDER_CHECK_ONLY\p77_order_check_only.py","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P77_DEMO_ORDER_CHECK_ONLY\p77_order_check_only.py","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P77_DEMO_ORDER_CHECK_ONLY\p77_order_check_only.py","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P77_DEMO_ORDER_CHECK_ONLY\p77_order_check_report.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P77_DEMO_ORDER_CHECK_ONLY\p77_order_check_report.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P77_DEMO_ORDER_CHECK_ONLY\p77_order_check_report.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P77_DEMO_ORDER_CHECK_ONLY\p77_order_check_request.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P78_DEMO_ORDER_SEND_SINGLE_CONTROLLED\p78_demo_order_send.py","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P78_DEMO_ORDER_SEND_SINGLE_CONTROLLED\p78_demo_order_send.py","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P78_DEMO_ORDER_SEND_SINGLE_CONTROLLED\p78_demo_order_send.py","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P78_DEMO_ORDER_SEND_SINGLE_CONTROLLED\p78_report.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P78_DEMO_ORDER_SEND_SINGLE_CONTROLLED\p78_report.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P78_DEMO_ORDER_SEND_SINGLE_CONTROLLED\p78_report.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P79_DEMO_ORDER_AUDIT_POSITION_MONITOR\p79_monitor.py","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P79_DEMO_ORDER_AUDIT_POSITION_MONITOR\p79_monitor.py","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P79_DEMO_ORDER_AUDIT_POSITION_MONITOR\p79_monitor.py","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P79_DEMO_ORDER_AUDIT_POSITION_MONITOR\p79_report.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P79_DEMO_ORDER_AUDIT_POSITION_MONITOR\p79_report.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P79_DEMO_ORDER_AUDIT_POSITION_MONITOR\p79_report.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P801B_SUPERVISED_EDGE_LINK_FIX\p801b_report.json","edge"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P801B_SUPERVISED_EDGE_LINK_FIX\p801b_report.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P801B_SUPERVISED_EDGE_LINK_FIX\p801b_report.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P801B_SUPERVISED_EDGE_LINK_FIX\p801b_report.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P83_LEARNING_INTELLIGENCE_DOMAIN\p83_07_edge_feedback_loop.json","edge"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P83_LEARNING_INTELLIGENCE_DOMAIN\p83_07_edge_feedback_loop.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P83_LEARNING_INTELLIGENCE_DOMAIN\p83_07_edge_feedback_loop.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P83_LEARNING_INTELLIGENCE_DOMAIN\p83_07_edge_feedback_loop.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_01_asset_selection_engine.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_01_asset_selection_engine.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_01_asset_selection_engine.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_02_capital_allocation_engine.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_02_capital_allocation_engine.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_02_capital_allocation_engine.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_03_weight_optimizer.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_03_weight_optimizer.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_03_weight_optimizer.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_04_correlation_governor.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_04_correlation_governor.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_04_correlation_governor.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_05_exposure_governor.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_05_exposure_governor.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_05_exposure_governor.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_06_concentration_risk_engine.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_06_concentration_risk_engine.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_06_concentration_risk_engine.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_07_diversification_engine.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_07_diversification_engine.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_07_diversification_engine.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_08_portfolio_regime_engine.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_08_portfolio_regime_engine.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_08_portfolio_regime_engine.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_09_portfolio_rebalancer.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_09_portfolio_rebalancer.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_09_portfolio_rebalancer.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_10_portfolio_memory_graph.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_10_portfolio_memory_graph.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_10_portfolio_memory_graph.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_11_portfolio_simulator.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_11_portfolio_simulator.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_11_portfolio_simulator.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_12_portfolio_certification.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_12_portfolio_certification.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_12_portfolio_certification.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_portfolio_candidates.json","edge"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_portfolio_candidates.json","portfolio"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_report.json","edge"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_report.json","portfolio"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_report.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_report.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P84_PORTFOLIO_INTELLIGENCE_DOMAIN\p84_report.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P85_RISK_INTELLIGENCE_DOMAIN\p85_05_portfolio_risk_engine.json","portfolio"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P85_RISK_INTELLIGENCE_DOMAIN\p85_05_portfolio_risk_engine.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P85_RISK_INTELLIGENCE_DOMAIN\p85_05_portfolio_risk_engine.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P85_RISK_INTELLIGENCE_DOMAIN\p85_05_portfolio_risk_engine.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P85_RISK_INTELLIGENCE_DOMAIN\p85_08_ftmo_survival_mode.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P85_RISK_INTELLIGENCE_DOMAIN\p85_08_ftmo_survival_mode.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P85_RISK_INTELLIGENCE_DOMAIN\p85_08_ftmo_survival_mode.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P86_EXECUTION_INTELLIGENCE_DOMAIN\p86_01_order_lifecycle_engine.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P86_EXECUTION_INTELLIGENCE_DOMAIN\p86_01_order_lifecycle_engine.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P86_EXECUTION_INTELLIGENCE_DOMAIN\p86_01_order_lifecycle_engine.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_01_edge_confidence_engine.json","edge"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_01_edge_confidence_engine.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_01_edge_confidence_engine.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_01_edge_confidence_engine.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_02_edge_decay_engine.json","edge"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_02_edge_decay_engine.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_02_edge_decay_engine.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_02_edge_decay_engine.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_03_edge_ranking_engine.json","edge"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_03_edge_ranking_engine.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_03_edge_ranking_engine.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_03_edge_ranking_engine.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_04_edge_competition_engine.json","edge"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_04_edge_competition_engine.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_04_edge_competition_engine.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_04_edge_competition_engine.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_05_edge_retirement_engine.json","edge"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_05_edge_retirement_engine.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_05_edge_retirement_engine.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_05_edge_retirement_engine.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_06_edge_to_execution_feedback.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_06_edge_to_execution_feedback.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_06_edge_to_execution_feedback.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_07_edge_memory_graph.json","edge"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_07_edge_memory_graph.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_07_edge_memory_graph.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_07_edge_memory_graph.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_08_edge_certification.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_08_edge_certification.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_08_edge_certification.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_report.json","edge"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_report.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_report.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P87_EDGE_INTELLIGENCE_DOMAIN\p87_report.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P88_GOVERNANCE_INTELLIGENCE_DOMAIN\p88_03_order_authority.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P88_GOVERNANCE_INTELLIGENCE_DOMAIN\p88_03_order_authority.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P88_GOVERNANCE_INTELLIGENCE_DOMAIN\p88_03_order_authority.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P88_GOVERNANCE_INTELLIGENCE_DOMAIN\p88_04_ftmo_authority.json","paper"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P88_GOVERNANCE_INTELLIGENCE_DOMAIN\p88_04_ftmo_authority.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P88_GOVERNANCE_INTELLIGENCE_DOMAIN\p88_04_ftmo_authority.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P88_GOVERNANCE_INTELLIGENCE_DOMAIN\p88_04_ftmo_authority.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P89_92_INSTITUTIONAL_CLOSURE_RUNTIME\p91_ftmo_demo_operation_supervisor.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P89_92_INSTITUTIONAL_CLOSURE_RUNTIME\p91_ftmo_demo_operation_supervisor.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P89_92_INSTITUTIONAL_CLOSURE_RUNTIME\p91_ftmo_demo_operation_supervisor.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P89_92_INSTITUTIONAL_CLOSURE_RUNTIME\p92_final_demo_to_ftmo_readiness_gate.json","portfolio"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P89_92_INSTITUTIONAL_CLOSURE_RUNTIME\p92_final_demo_to_ftmo_readiness_gate.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P89_92_INSTITUTIONAL_CLOSURE_RUNTIME\p92_final_demo_to_ftmo_readiness_gate.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P89_92_INSTITUTIONAL_CLOSURE_RUNTIME\p92_final_demo_to_ftmo_readiness_gate.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.1_DATA_EXPANSION_ENGINE\dataset_catalog.json","dataset"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.1_DATA_EXPANSION_ENGINE\dataset_catalog.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.1_DATA_EXPANSION_ENGINE\dataset_lineage.json","dataset"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.1_DATA_EXPANSION_ENGINE\dataset_lineage.json","mt5"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.1_DATA_EXPANSION_ENGINE\dataset_quality_gate.json","dataset"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.1_DATA_EXPANSION_ENGINE\dataset_quality_gate.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.3_MASSIVE_BACKTEST_GRID\P9.3_manifest.json","edge"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.3_MASSIVE_BACKTEST_GRID\P9.3_manifest.json","backtest"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.3_MASSIVE_BACKTEST_GRID\P9.3_top_ranked_candidates.json","edge"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.3_MASSIVE_BACKTEST_GRID\P9.3_top_ranked_candidates.json","signal"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.3_MASSIVE_BACKTEST_GRID\P9.3_top_ranked_candidates.json","ftmo"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.3_MASSIVE_BACKTEST_GRID\P9.3_top_ranked_candidates.json","order"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.5_EDGE_DISCOVERY_FACTORY\P9.5_candidate_evaluations.json","edge"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.5_EDGE_DISCOVERY_FACTORY\P9.5_candidate_evaluations.json","paper"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.5_EDGE_DISCOVERY_FACTORY\P9.5_manifest.json","edge"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.5_EDGE_DISCOVERY_FACTORY\P9.5_manifest.json","paper"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.5_EDGE_DISCOVERY_FACTORY\P9.5_paper_candidates.json","edge"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P9.5_EDGE_DISCOVERY_FACTORY\P9.5_paper_candidates.json","paper"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P93_120X_EXTENDED_DEMO_FTMO_READINESS_RUNTIME\p100_edge_replacement.json","edge"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\reports\P93_120X_EXTENDED_DEMO_FTMO_READINESS_RUNTIME\p100_edge_replacement.json","ftmo"
