"FullName","Length","LastWriteTime"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416h_risk_f8_s34_t100.nts","223","09/06/2026 19:51:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416h_risk_f8_s34_t200.nts","223","09/06/2026 19:51:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416i_t01_buy_only.nts","27","09/06/2026 19:55:44"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416i_t02_close_open.nts","52","09/06/2026 19:55:44"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416i_t03_media_9_21.nts","74","09/06/2026 19:55:44"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416i_t04_media_no_space.nts","72","09/06/2026 19:55:44"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416i_t05_media_one_arg.nts","60","09/06/2026 19:55:44"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416i_t06_mediaexp_two_args.nts","80","09/06/2026 19:55:44"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416i_t07_mediaexp_one_arg.nts","66","09/06/2026 19:55:44"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416p_t01_media_close.nts","80","10/06/2026 11:21:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416p_t02_media_no_space.nts","78","10/06/2026 11:21:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416p_t03_media_open.nts","78","10/06/2026 11:21:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416p_t04_mediaexp_close.nts","86","10/06/2026 11:21:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416p_t05_mediaexp_no_space.nts","84","10/06/2026 11:21:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416p_t06_mme_close.nts","76","10/06/2026 11:21:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416p_t07_mma_close.nts","76","10/06/2026 11:21:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416p_t08_media_movel.nts","90","10/06/2026 11:21:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416p_t09_average.nts","84","10/06/2026 11:21:50"
"C:\Users\MindFin\Desktop\mind-fin-pro-backend-core\mind_trader\profit_import_package\p1416p_t10_ema.nts","76","10/06/2026 11:21:50"
